customer_id;month_of_year;store_id;total_sales
930;1;17;18.12
930;4;17;22.28
930;5;17;11.79
930;6;17;73.86
930;7;17;39.45
934;3;15;33.26
934;8;15;34.40
934;11;15;19.23
936;6;24;29.43
936;12;24;19.01
937;3;6;38.85
937;10;6;53.97
939;4;7;37.82
939;6;7;45.71
939;10;6;22.12
940;5;7;27.18
940;9;6;6.36
940;9;7;23.73
941;1;13;17.58
941;2;13;16.47
941;4;13;27.82
941;5;13;49.49
941;8;13;71.23
941;9;13;21.29
941;12;13;13.31
944;8;13;6.08
944;11;13;19.61
944;12;13;22.41
947;1;24;53.13
947;5;24;38.91
947;11;24;24.18
949;2;11;24.69
949;6;11;9.66
950;1;13;25.40
950;5;13;77.57
950;6;13;47.50
950;7;13;17.49
950;9;13;63.24
950;10;13;39.68
950;11;13;47.54
953;2;15;38.97
953;4;15;41.60
955;9;6;53.98
955;10;7;21.37
955;11;6;36.95
956;11;6;12.27
957;8;6;40.54
958;12;24;43.99
962;3;15;32.25
963;12;24;14.82
964;1;7;38.42
964;4;6;38.54
964;12;7;18.12
967;5;7;15.81
967;9;6;27.15
968;4;15;49.26
968;11;15;28.85
970;2;14;9.96
973;8;24;36.52
975;2;7;88.49
975;4;6;43.90
976;1;16;78.27
976;2;16;77.24
976;4;16;73.95
976;6;16;52.72
976;9;16;40.10
976;10;16;30.27
976;11;16;15.88
976;12;16;30.43
979;12;15;11.36
980;8;6;15.64
980;8;7;7.48
980;11;6;13.18
981;3;24;34.85
981;11;24;33.49
983;2;11;6.84
983;11;11;28.01
985;3;24;1.26
985;5;24;27.92
985;11;24;10.86
986;1;15;8.13
986;3;15;30.66
988;2;15;47.74
988;7;15;35.81
988;8;15;20.04
988;12;15;46.30
991;4;24;23.39
992;9;7;75.66
992;12;7;44.70
993;2;13;21.64
993;5;13;56.97
993;6;13;31.05
993;7;13;59.08
993;9;13;48.90
994;1;13;30.31
994;7;13;44.11
994;8;13;23.92
994;9;13;41.01
994;10;13;64.03
995;7;6;23.12
995;7;7;18.25
995;10;6;12.99
995;10;7;22.40
997;1;3;51.28
997;2;3;24.30
997;4;3;76.89
997;6;3;83.46
997;7;3;94.84
997;8;3;94.04
997;10;3;78.57
997;11;3;66.29
997;12;3;85.68
999;3;24;42.58
999;7;24;30.02
999;8;24;21.79
1003;3;17;7.17
1003;6;17;48.21
1003;9;17;13.84
1003;11;17;46.82
1004;1;17;13.07
1004;6;17;8.57
1004;10;17;24.83
1004;11;17;37.80
1005;1;3;36.76
1005;2;3;37.12
1005;3;3;36.64
1005;6;3;6.66
1005;7;3;31.48
1005;8;3;21.71
1005;9;3;90.57
1005;10;3;35.33
1005;12;3;47.05
1006;9;14;14.26
1007;1;11;62.86
1007;6;11;2.84
1010;6;24;40.33
1015;6;7;21.35
1015;9;7;76.31
1015;10;6;11.44
1015;12;7;3.68
1023;1;7;36.06
1023;8;6;28.35
1023;11;6;22.32
1024;1;17;57.12
1024;2;17;1.62
1024;3;17;21.91
1024;6;17;8.29
1024;10;17;19.80
1024;11;17;23.52
1024;12;17;39.02
1028;3;7;10.53
1028;11;7;19.46
1031;12;6;29.46
1033;1;24;48.89
1033;5;24;30.93
1034;1;24;11.70
1034;4;24;65.38
1034;12;24;22.67
1035;3;13;6.81
1035;5;13;2.52
1035;7;13;22.24
1035;8;13;44.74
1036;1;13;65.69
1036;5;13;49.27
1036;6;13;37.50
1036;10;13;51.08
1036;11;13;36.51
1037;2;7;18.72
1037;10;7;38.62
1037;11;6;21.75
1039;6;24;4.40
1039;12;24;30.28
1041;6;11;3.90
1041;10;11;34.48
1042;3;11;35.62
1042;7;11;42.46
1042;9;11;22.86
1043;6;7;49.98
1043;12;7;37.95
1044;4;24;34.03
1044;8;24;24.80
1048;3;15;23.02
1048;10;15;8.92
1049;6;11;60.81
1049;8;11;63.82
1049;9;11;53.94
1051;2;7;43.10
1051;10;6;29.23
1052;7;7;14.88
1052;12;6;34.05
1053;1;13;35.15
1053;4;13;30.98
1053;7;13;13.92
1053;9;13;26.65
1053;10;13;35.83
1053;12;13;7.84
1055;12;15;36.38
1057;4;2;20.09
1057;9;2;21.31
1058;2;7;58.10
1058;7;7;17.80
1064;6;24;58.39
1064;9;24;40.17
1064;11;24;40.90
1066;3;14;12.90
1069;5;6;20.91
1069;10;7;16.44
1069;12;7;20.11
1070;1;3;9.96
1070;2;3;32.48
1070;3;3;19.38
1070;6;3;16.96
1070;8;3;33.76
1070;10;3;24.58
1070;11;3;66.44
1070;12;3;30.87
1071;1;13;51.64
1071;3;13;69.03
1071;5;13;19.13
1071;6;13;15.93
1071;7;13;18.34
1071;12;13;17.04
1073;3;13;15.78
1074;2;13;30.73
1074;3;13;4.95
1074;5;13;15.12
1074;7;13;1.89
1074;10;13;10.46
1074;11;13;34.77
1074;12;13;28.46
1075;4;24;5.46
1075;5;24;38.40
1075;10;24;16.15
1076;11;2;22.89
1079;5;7;45.50
1079;8;7;31.58
1079;12;6;6.58
1080;5;6;53.72
1080;10;6;19.89
1081;6;14;18.19
1082;11;15;38.26
1083;2;11;32.20
1083;6;11;26.50
1083;7;11;6.16
1083;12;11;5.46
1084;6;11;25.88
1084;7;11;12.66
1085;5;6;22.37
1085;8;6;27.40
1085;10;7;3.95
1085;12;7;39.53
1086;3;11;12.65
1086;4;11;13.02
1086;5;11;2.20
1086;11;11;39.95
1086;12;11;21.78
1089;3;15;16.34
1089;5;15;24.97
1089;9;15;39.49
1089;10;15;22.04
1089;11;15;59.39
1090;9;7;31.02
1090;10;6;39.96
1090;11;6;43.34
1091;1;7;36.87
1091;9;7;33.75
1093;3;13;10.29
1093;5;13;10.29
1093;7;13;50.25
1093;8;13;9.81
1093;11;13;8.04
1094;4;15;44.38
1097;2;23;7.89
1097;4;23;71.35
1097;8;23;5.34
1097;12;23;58.77
1098;10;15;26.47
1099;9;15;33.79
1102;8;7;40.66
1102;10;7;33.68
1104;10;6;10.50
1107;4;22;9.85
1107;10;22;23.54
1107;11;22;18.06
1107;12;22;21.51
1110;4;15;32.80
1110;8;15;63.81
1110;11;15;10.32
1112;1;24;38.01
1112;2;24;10.73
1112;12;24;40.13
1114;1;24;19.95
1114;7;24;24.14
1114;12;24;25.96
1115;4;22;7.78
1115;9;22;20.98
1115;10;22;11.94
1115;12;22;22.81
1121;8;15;23.31
1122;10;15;25.14
1123;6;24;13.64
1124;2;3;28.44
1124;4;3;87.65
1124;5;3;52.23
1124;7;3;32.85
1124;8;3;48.95
1124;9;3;40.85
1124;10;3;18.95
1124;11;3;29.40
1124;12;3;67.53
1128;3;7;13.34
1129;5;24;37.18
1129;6;24;10.15
1129;8;24;20.98
1130;4;15;73.58
1130;6;15;29.85
1130;11;15;33.32
1131;11;15;6.82
1131;12;15;38.00
1132;8;11;14.94
1132;9;11;46.75
1132;12;11;6.94
1133;3;6;25.54
1133;7;7;8.70
1133;10;7;31.13
1133;11;6;93.13
1134;3;15;32.71
1134;6;15;21.89
1134;7;15;8.79
1136;2;24;46.26
1137;4;6;33.23
1137;8;7;29.50
1137;12;6;39.82
1138;1;6;35.22
1138;4;6;29.54
1138;6;7;31.75
1140;4;22;7.77
1140;6;22;13.15
1140;9;22;13.36
1141;4;11;50.86
1141;8;11;41.54
1141;11;11;9.57
1142;1;13;21.39
1142;2;13;30.99
1142;6;13;25.98
1142;7;13;5.97
1142;9;13;5.22
1142;10;13;20.43
1142;11;13;55.60
1144;2;7;45.81
1144;4;6;38.13
1144;4;7;27.34
1144;12;6;52.05
1145;3;17;44.10
1145;7;17;37.47
1145;8;17;70.84
1145;9;17;51.17
1145;12;17;73.44
1146;6;24;28.81
1146;7;24;31.28
1146;10;24;63.05
1147;1;13;49.45
1147;2;13;36.66
1147;7;13;35.12
1147;11;13;9.65
1147;12;13;24.17
1150;1;7;27.53
1151;7;24;19.84
1152;5;7;9.54
1152;7;7;7.73
1152;10;7;8.30
1152;12;7;17.22
1153;1;13;28.76
1153;2;13;53.87
1153;5;13;32.40
1153;10;13;25.44
1153;11;13;35.40
1154;1;13;45.07
1154;2;13;67.10
1154;3;13;25.86
1154;9;13;31.24
1156;2;15;21.08
1157;3;24;53.92
1159;2;11;34.81
1159;6;11;26.14
1159;7;11;2.28
1159;8;11;26.04
1159;10;11;39.56
1159;11;11;26.77
1159;12;11;23.68
1160;5;14;13.46
1161;1;15;48.15
1161;10;15;12.08
1162;8;6;5.88
1162;11;7;10.96
1162;12;6;40.62
1166;1;13;34.47
1166;3;13;18.74
1166;5;13;10.16
1166;12;13;7.20
1167;5;6;52.02
1167;10;7;54.20
1168;1;17;5.67
1168;3;17;7.66
1168;4;17;17.76
1168;6;17;46.30
1168;7;17;34.69
1168;8;17;74.42
1168;12;17;19.47
1170;10;24;56.86
1170;12;24;31.52
1172;1;15;45.73
1173;1;13;25.90
1173;3;13;8.64
1173;6;13;26.38
1173;7;13;57.06
1173;10;13;9.78
1175;4;6;9.44
1175;5;6;25.47
1175;9;7;46.30
1175;11;7;14.36
1176;2;24;38.61
1176;9;24;40.72
1178;7;11;14.03
1178;10;11;34.59
1178;12;11;41.27
1184;11;14;24.75
1185;1;17;16.73
1185;6;17;37.16
1185;8;17;26.47
1185;10;17;7.16
1185;11;17;72.88
1185;12;17;41.96
1186;5;7;29.01
1187;1;13;40.79
1187;3;13;7.37
1187;7;13;33.37
1187;10;13;14.58
1187;11;13;38.95
1187;12;13;26.01
1189;11;6;42.98
1191;1;24;12.92
1191;12;24;13.78
1192;2;17;35.87
1192;4;17;81.85
1192;7;17;16.72
1192;8;17;24.98
1192;11;17;4.77
1193;1;13;50.90
1193;3;13;18.46
1193;5;13;43.01
1193;6;13;41.11
1193;7;13;17.78
1193;8;13;12.66
1193;11;13;91.63
1194;12;24;18.49
1195;3;11;9.12
1195;6;11;56.79
1195;8;11;33.17
1195;12;11;52.13
1196;1;13;50.78
1196;2;13;9.80
1196;7;13;16.95
1196;8;13;37.67
1196;9;13;21.96
1196;10;13;29.65
1197;1;23;49.26
1197;3;23;8.06
1197;7;23;26.17
1197;9;23;25.74
1197;11;23;70.86
1197;12;23;38.70
1198;6;7;29.24
1201;9;11;11.91
1202;2;11;23.52
1202;3;11;46.18
1202;4;11;21.13
1202;5;11;9.79
1202;7;11;38.44
1202;12;11;14.66
1203;5;6;46.45
1203;6;7;31.45
1204;9;24;39.86
1205;2;15;38.38
1205;9;15;92.60
1206;2;24;25.70
1207;6;14;29.34
1209;4;24;4.62
1209;8;24;36.46
1209;10;24;27.64
1210;2;6;32.04
1210;12;6;46.27
1214;1;11;48.19
1214;3;11;67.00
1214;8;11;23.34
1214;10;11;9.73
1214;11;11;41.39
1215;1;7;32.21
1215;10;7;32.73
1215;12;7;37.41
1216;1;17;29.88
1216;5;17;5.44
1216;7;17;50.39
1216;8;17;35.77
1216;9;17;34.25
1216;11;17;23.83
1218;5;24;13.54
1221;7;15;28.95
1221;12;15;19.92
1224;6;24;12.09
1224;10;24;24.46
1224;11;24;12.76
1230;9;14;15.16
1233;6;15;9.49
1234;1;7;32.63
1234;6;6;21.68
1235;1;11;13.36
1235;3;11;40.06
1235;4;11;33.51
1235;12;11;35.79
1237;2;6;13.52
1237;6;7;2.74
1237;11;7;2.74
1237;12;6;10.68
1237;12;7;26.99
1240;11;15;14.28
1241;7;11;25.92
1241;12;11;31.21
1242;10;24;39.71
1243;8;11;39.29
1244;3;11;8.49
1244;7;11;27.48
1245;2;17;70.39
1245;3;17;62.78
1245;5;17;41.24
1245;6;17;41.82
1245;7;17;32.68
1245;10;17;45.08
1245;11;17;51.69
1245;12;17;23.15
1246;8;11;25.60
1247;7;6;25.63
1247;8;6;40.40
1248;2;14;26.16
1249;1;15;26.13
1249;2;15;39.10
1249;6;15;29.19
1250;7;15;31.42
1250;12;15;35.22
1251;11;7;26.34
1251;12;6;5.06
1252;5;24;20.59
1252;8;24;6.92
1253;1;13;10.16
1253;3;13;89.00
1253;5;13;27.69
1253;6;13;25.85
1253;7;13;151.04
1253;11;13;4.20
1254;1;15;39.67
1254;8;15;9.58
1255;6;6;34.84
1256;9;6;16.56
1261;3;24;21.65
1261;9;24;38.24
1263;2;13;15.70
1263;5;13;32.62
1263;11;13;20.35
1263;12;13;9.64
1264;4;2;16.41
1266;3;13;74.27
1266;6;13;14.56
1266;7;13;37.22
1266;10;13;53.84
1267;3;13;37.83
1267;4;13;32.63
1267;7;13;96.32
1267;8;13;34.78
1267;12;13;23.13
1268;9;11;25.05
1270;4;7;27.55
1270;12;7;29.92
1271;1;13;77.00
1271;3;13;66.03
1271;4;13;39.49
1271;7;13;31.81
1271;10;13;15.87
1273;8;15;47.67
1274;8;6;16.97
1274;9;6;17.67
1275;1;24;12.13
1275;10;24;12.36
1275;11;24;30.71
1276;1;24;44.15
1276;3;24;15.43
1280;3;6;43.18
1280;6;6;31.38
1280;6;7;42.99
1281;1;3;23.31
1281;2;3;96.92
1281;3;3;12.21
1281;4;3;66.90
1281;5;3;32.28
1281;6;3;32.25
1281;7;3;32.78
1281;8;3;19.85
1281;9;3;26.96
1281;10;3;23.28
1282;1;3;27.34
1282;2;3;36.00
1282;3;3;24.94
1282;4;3;12.54
1282;6;3;40.25
1282;7;3;15.18
1282;8;3;95.59
1282;9;3;54.41
1282;10;3;38.30
1282;12;3;58.15
1283;4;6;30.60
1283;10;6;8.37
1285;11;15;36.43
1286;6;24;15.92
1286;8;24;34.58
1286;9;24;32.26
1289;1;23;6.72
1289;3;23;91.39
1289;4;23;16.83
1289;5;23;15.46
1289;8;23;45.79
1289;9;23;51.25
1289;10;23;45.94
1289;12;23;32.99
1290;10;15;18.72
1290;11;15;12.15
1293;1;2;12.03
1293;7;2;3.61
1293;9;2;5.47
1294;6;14;0.81
1296;9;15;20.38
1297;1;16;75.97
1297;2;16;51.81
1297;3;16;77.61
1297;4;16;136.52
1297;5;16;23.76
1297;6;16;27.72
1297;8;16;58.21
1297;9;16;55.79
1297;10;16;31.80
1297;11;16;162.25
1297;12;16;30.24
1298;6;17;32.37
1298;8;17;35.32
1298;10;17;78.22
1298;12;17;15.27
1303;3;24;21.66
1304;1;13;29.53
1304;3;13;40.77
1304;6;13;39.64
1304;11;13;44.84
1305;2;24;10.29
1305;6;24;15.21
1306;4;15;33.97
1306;11;15;31.15
1309;4;24;48.30
1309;8;24;97.93
1309;9;24;40.15
1309;12;24;13.14
1310;1;16;72.08
1310;2;16;14.22
1310;3;16;35.29
1310;4;16;14.30
1310;5;16;38.25
1310;6;16;133.56
1310;7;16;106.18
1310;8;16;62.38
1310;9;16;71.91
1310;10;16;31.91
1310;12;16;9.09
1311;3;11;32.44
1311;4;11;41.37
1311;5;11;10.49
1312;1;3;17.01
1312;3;3;10.73
1312;5;3;77.19
1312;10;3;75.26
1313;1;15;53.26
1313;7;15;33.81
1316;6;7;11.91
1316;8;7;42.01
1316;11;7;11.91
1317;4;24;25.25
1319;2;11;85.47
1319;3;11;13.09
1319;8;11;43.99
1319;9;11;13.82
1321;6;15;42.92
1322;2;6;17.91
1322;4;7;2.76
1322;6;7;25.94
1322;7;7;35.00
1322;12;6;34.85
1322;12;7;27.15
1327;3;7;7.96
1328;1;17;128.98
1328;8;17;71.76
1328;9;17;56.34
1328;12;17;59.08
1329;1;15;29.96
1329;2;15;3.48
1329;7;15;42.51
1330;2;13;40.44
1330;3;13;16.91
1330;4;13;23.77
1330;7;13;28.54
1330;8;13;30.27
1330;9;13;43.46
1330;11;13;34.27
1330;12;13;38.63
1331;7;7;28.71
1331;8;7;53.32
1331;10;7;53.51
1332;1;11;35.22
1332;4;11;37.70
1332;11;11;47.84
1332;12;11;63.18
1333;2;2;39.37
1333;3;2;5.76
1333;9;2;15.52
1334;1;17;28.74
1334;2;17;12.59
1334;4;17;13.13
1334;8;17;54.34
1334;10;17;63.91
1334;12;17;23.06
1337;1;17;19.30
1337;2;17;56.29
1337;5;17;20.02
1337;10;17;46.99
1337;11;17;42.60
1337;12;17;34.84
1338;12;24;30.76
1339;4;13;46.35
1339;5;13;33.20
1339;6;13;53.72
1339;8;13;29.99
1339;11;13;74.19
1340;7;15;4.38
1341;3;3;54.91
1341;5;3;5.92
1341;6;3;92.43
1341;7;3;60.37
1341;8;3;66.42
1341;9;3;52.83
1341;10;3;74.86
1341;11;3;25.90
1341;12;3;23.16
1344;7;7;10.48
1345;2;17;5.00
1345;3;17;24.80
1345;5;17;37.44
1345;9;17;32.14
1345;12;17;8.49
1346;2;15;23.36
1346;9;15;20.60
1346;12;15;27.91
1347;3;13;18.09
1347;4;13;21.22
1347;6;13;37.07
1347;7;13;38.46
1347;11;13;43.97
1351;10;24;28.21
1351;12;24;15.70
1352;1;17;7.74
1352;4;17;40.47
1352;5;17;40.70
1352;6;17;30.38
1352;8;17;47.36
1352;10;17;59.23
1352;12;17;44.53
1357;2;24;56.38
1357;8;24;7.36
1358;7;15;29.34
1358;9;15;20.73
1359;7;14;2.36
1360;2;13;31.84
1360;3;13;60.94
1360;5;13;5.40
1360;8;13;31.01
1360;11;13;31.02
1360;12;13;21.15
1361;7;24;43.06
1366;3;13;11.87
1366;4;13;37.60
1366;7;13;15.27
1366;9;13;21.80
1366;11;13;7.67
1366;12;13;87.82
1368;2;7;1.68
1368;8;7;11.55
1368;10;6;58.34
1368;11;7;21.30
1370;3;15;24.54
1373;1;7;69.76
1373;8;7;39.14
1375;2;15;18.53
1375;7;15;42.32
1375;11;15;34.65
1378;3;11;20.64
1378;5;11;29.38
1378;8;11;40.83
1378;11;11;39.42
1379;2;6;59.50
1379;3;7;55.27
1379;7;6;34.40
1379;10;7;32.55
1381;5;15;25.38
1385;3;15;51.70
1385;5;15;23.27
1385;7;15;30.55
1386;12;24;10.64
1387;1;11;20.39
1387;2;11;2.78
1387;3;11;39.24
1387;5;11;35.58
1387;7;11;21.54
1387;11;11;35.50
1388;1;13;27.82
1388;2;13;71.59
1388;3;13;19.84
1388;6;13;35.04
1388;7;13;2.19
1388;8;13;21.15
1388;11;13;54.51
1388;12;13;16.41
1389;8;6;14.00
1389;8;7;5.08
1389;10;6;53.55
1389;11;6;55.81
1389;11;7;43.57
1389;12;6;30.38
1391;9;6;7.32
1392;2;7;5.00
1392;3;7;32.05
1392;4;7;7.20
1392;11;6;30.16
1397;4;24;39.30
1397;9;24;10.23
1399;5;24;42.39
1399;7;24;57.70
1399;12;24;40.96
1403;8;24;44.71
1407;6;6;4.58
1409;4;24;14.10
1409;6;24;32.24
1410;5;24;28.63
1410;11;24;39.61
1412;5;11;47.47
1412;6;11;11.94
1412;12;11;40.82
1413;6;15;7.43
1414;1;7;36.84
1414;6;7;38.78
1414;9;7;19.22
1415;1;16;33.98
1415;2;16;82.67
1415;3;16;28.69
1415;4;16;92.70
1415;5;16;24.33
1415;6;16;15.64
1415;7;16;136.09
1415;8;16;86.07
1415;9;16;17.14
1415;10;16;45.60
1415;11;16;93.44
1415;12;16;95.16
1416;7;6;48.17
1417;9;14;15.79
1418;1;2;14.38
1418;4;2;19.47
1421;10;24;16.38
1423;1;13;14.33
1423;4;13;14.96
1423;5;13;24.25
1423;8;13;13.23
1423;9;13;106.93
1423;11;13;45.38
1426;3;13;10.00
1426;4;13;19.81
1426;7;13;8.23
1426;10;13;13.44
1427;4;6;41.39
1428;5;24;41.48
1428;6;24;28.42
1428;11;24;29.32
1429;1;13;87.77
1429;2;13;33.30
1429;4;13;19.67
1429;7;13;35.62
1429;10;13;52.61
1429;12;13;13.73
1430;1;3;14.36
1430;2;3;53.80
1430;3;3;39.00
1430;7;3;19.49
1430;8;3;10.53
1430;9;3;12.09
1430;10;3;25.65
1430;11;3;48.90
1430;12;3;20.08
1432;2;11;5.80
1432;4;11;22.21
1432;5;11;15.54
1432;7;11;14.64
1432;12;11;37.67
1433;5;6;45.97
1434;2;24;42.50
1436;10;14;16.09
1437;2;7;19.12
1438;6;11;32.61
1438;8;11;14.70
1439;9;6;28.21
1439;10;7;46.94
1440;9;7;23.55
1442;1;3;16.02
1442;2;3;15.28
1442;4;3;103.22
1442;7;3;13.76
1442;8;3;13.75
1442;10;3;33.16
1442;12;3;94.47
1445;3;15;22.74
1445;4;15;33.32
1445;5;15;37.19
1445;10;15;47.61
1445;11;15;44.69
1446;3;24;33.55
1446;6;24;65.69
1449;2;23;27.85
1449;5;23;27.31
1449;6;23;31.24
1451;1;3;31.95
1451;2;3;18.28
1451;3;3;91.01
1451;4;3;14.30
1451;5;3;25.58
1451;7;3;42.65
1451;8;3;37.76
1451;9;3;33.51
1451;11;3;85.62
1451;12;3;15.46
1452;7;24;19.67
1452;10;24;2.52
1457;4;24;12.81
1457;8;24;20.73
1457;10;24;21.60
1460;3;11;2.10
1460;5;11;17.34
1461;11;24;21.64
1466;2;15;58.60
1467;2;15;19.58
1468;2;13;17.71
1468;3;13;2.19
1468;7;13;60.78
1468;8;13;34.97
1468;11;13;34.12
1470;3;17;21.78
1470;5;17;24.58
1470;6;17;7.77
1470;7;17;39.95
1470;8;17;10.08
1470;11;17;41.25
1470;12;17;7.77
1471;9;11;30.05
1473;7;15;20.49
1473;12;15;12.96
1474;1;15;30.66
1474;2;15;41.42
1474;8;15;30.53
1476;10;6;49.21
1479;6;24;14.56
1481;5;15;20.40
1481;6;15;28.81
1481;7;15;54.55
1481;9;15;36.89
1483;9;7;11.37
1484;7;6;26.56
1484;7;7;7.12
1484;12;6;65.51
1485;1;15;19.93
1485;2;15;26.19
1485;3;15;5.52
1485;9;15;39.68
1485;11;15;11.96
1490;1;13;21.12
1490;3;13;31.47
1490;7;13;44.04
1490;12;13;26.45
1491;1;16;80.29
1491;3;16;75.30
1491;4;16;7.39
1491;5;16;26.15
1491;6;16;13.08
1491;7;16;16.92
1491;8;16;32.48
1491;9;16;136.59
1491;10;16;32.71
1491;11;16;89.07
1491;12;16;84.98
1492;8;15;21.53
1493;1;2;13.74
1493;3;2;5.58
1493;8;2;9.99
1497;1;17;59.77
1497;2;17;20.91
1497;5;17;66.37
1497;7;17;55.90
1497;8;17;28.27
1497;9;17;2.28
1497;11;17;21.10
1498;7;24;8.44
1499;3;13;22.93
1499;9;13;39.46
1499;11;13;50.10
1499;12;13;52.94
1500;4;15;11.41
1500;7;15;4.74
1503;4;2;8.51
1504;3;24;4.44
1504;7;24;24.27
1504;10;24;56.40
1507;5;15;41.64
1507;6;15;11.52
1507;12;15;48.44
1508;4;22;13.47
1508;12;22;6.31
1511;5;11;19.10
1511;11;11;43.62
1511;12;11;6.38
1512;1;7;33.81
1512;4;6;19.96
1512;11;6;7.41
1516;10;14;15.72
1524;1;13;86.19
1524;5;13;21.12
1524;7;13;31.07
1525;8;6;41.05
1525;12;7;27.58
1527;6;24;44.61
1527;12;24;36.43
1528;1;16;38.64
1528;2;16;7.32
1528;3;16;57.42
1528;5;16;27.70
1528;6;16;63.95
1528;7;16;83.18
1528;8;16;71.09
1528;9;16;87.90
1528;10;16;70.48
1528;11;16;49.24
1528;12;16;49.44
1529;1;13;27.81
1529;2;13;44.81
1529;4;13;6.92
1529;6;13;55.09
1529;7;13;36.21
1529;8;13;16.41
1529;9;13;27.12
1529;11;13;27.20
1529;12;13;47.18
1531;5;6;57.98
1531;9;6;38.54
1532;2;6;34.80
1532;3;7;34.15
1532;4;7;7.89
1532;7;6;10.90
1532;11;7;17.69
1533;1;3;27.71
1533;2;3;30.41
1533;3;3;11.38
1533;4;3;7.88
1533;6;3;21.32
1533;8;3;49.56
1533;9;3;11.84
1533;10;3;26.88
1533;11;3;128.45
1533;12;3;59.30
1534;2;14;3.99
1537;8;7;45.40
1537;11;7;7.65
1538;2;7;25.93
1538;5;7;13.79
1538;8;7;24.12
1538;10;6;27.08
1539;3;6;39.40
1539;7;7;51.31
1539;8;6;28.41
1539;8;7;20.58
1539;10;7;56.96
1540;12;24;19.32
1541;7;15;29.33
1543;9;15;10.64
1545;2;15;11.24
1545;9;15;68.36
1545;10;15;54.67
1545;12;15;17.68
1546;12;24;15.45
1547;2;11;25.06
1547;5;11;35.53
1547;6;11;8.68
1547;10;11;22.17
1548;1;13;29.02
1548;2;13;23.22
1548;3;13;10.28
1548;4;13;34.40
1548;5;13;19.44
1548;8;13;72.48
1548;10;13;36.61
1549;2;6;15.49
1549;5;7;32.92
1549;6;7;29.96
1549;9;7;44.11
1549;12;6;19.50
1549;12;7;32.35
1551;1;3;22.72
1551;2;3;25.67
1551;4;3;9.73
1551;8;3;29.84
1551;12;3;20.08
1555;4;24;21.80
1555;5;24;10.83
1555;7;24;21.56
1556;1;17;27.91
1556;2;17;70.99
1556;3;17;26.64
1556;4;17;29.19
1556;5;17;32.75
1556;6;17;56.56
1556;8;17;44.27
1556;9;17;41.34
1556;10;17;35.78
1558;8;14;23.35
1561;2;24;73.42
1561;8;24;29.38
1562;8;2;15.29
1565;2;24;31.45
1565;9;24;52.60
1567;1;16;35.24
1567;2;16;5.04
1567;3;16;62.91
1567;4;16;28.02
1567;6;16;26.40
1567;7;16;54.22
1567;8;16;75.94
1567;9;16;31.78
1567;10;16;65.34
1567;11;16;60.36
1570;9;24;12.09
1570;10;24;18.54
1570;12;24;17.67
1572;2;11;5.90
1572;5;11;31.82
1572;7;11;28.03
1572;12;11;20.32
1573;2;24;39.59
1573;12;24;55.86
1574;9;6;53.33
1575;1;13;23.76
1575;3;13;16.43
1575;4;13;7.05
1575;9;13;16.47
1575;11;13;14.96
1576;2;6;18.99
1576;6;6;12.00
1576;8;7;18.32
1576;12;7;32.91
1579;9;15;33.72
1580;4;15;23.99
1580;11;15;10.64
1582;2;11;34.16
1582;4;11;24.51
1582;10;11;20.50
1582;11;11;68.58
1582;12;11;16.48
1583;3;15;44.03
1584;8;7;51.85
1587;1;11;28.79
1587;7;11;63.06
1587;10;11;95.90
1587;12;11;22.02
1589;9;15;32.17
1594;3;11;19.08
1594;7;11;15.56
1594;11;11;64.81
1594;12;11;38.96
1596;1;24;12.06
1596;10;24;24.50
1598;5;3;30.78
1598;6;3;9.23
1598;7;3;42.80
1598;8;3;62.15
1598;11;3;22.29
1598;12;3;6.87
1599;1;7;22.66
1599;4;7;8.94
1599;6;6;25.10
1599;11;6;14.60
1601;10;6;18.03
1602;4;7;48.62
1602;11;6;45.27
1602;11;7;23.23
1603;8;14;16.25
1605;1;6;1.48
1605;10;7;100.27
1606;6;11;17.88
1606;11;11;8.64
1607;2;17;35.55
1607;7;17;60.60
1607;8;17;89.96
1607;9;17;41.66
1607;11;17;45.82
1607;12;17;30.20
1608;8;7;20.56
1609;8;14;6.21
1609;12;14;11.21
1610;3;3;62.77
1610;6;3;11.06
1610;7;3;43.99
1610;8;3;22.85
1610;9;3;46.70
1610;10;3;16.25
1610;11;3;125.63
1611;5;13;28.31
1611;7;13;6.86
1611;8;13;31.11
1611;11;13;33.88
1611;12;13;6.99
1613;9;7;36.39
1615;1;17;13.00
1615;7;17;28.81
1615;12;17;33.20
1616;8;24;16.71
1616;12;24;33.44
1617;9;11;10.28
1619;2;7;19.71
1619;4;6;47.93
1619;8;7;2.56
1619;10;6;39.22
1619;11;6;26.34
1619;11;7;11.88
1621;4;14;6.28
1622;1;3;25.67
1622;2;3;20.07
1622;6;3;17.18
1622;7;3;29.29
1622;8;3;33.77
1622;9;3;31.49
1622;12;3;4.11
1624;5;11;53.68
1624;8;11;44.04
1626;3;13;15.60
1626;5;13;73.44
1627;1;2;9.06
1627;2;2;22.08
1628;3;15;1.42
1630;12;14;6.20
1631;4;24;13.87
1631;5;24;6.10
1631;7;24;8.52
1632;1;7;89.56
1633;2;3;62.57
1633;3;3;35.57
1633;4;3;14.19
1633;5;3;64.79
1633;6;3;64.09
1633;7;3;79.21
1633;11;3;74.49
1633;12;3;75.91
1634;1;3;33.24
1634;2;3;34.11
1634;3;3;18.88
1634;4;3;32.17
